,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE
2020-06-04 00:00:00,0.0,168.55713916331,0.0,31.61799999999998,142.35542873552998
2020-06-04 01:00:00,0.0,158.12954189605998,0.0,23.161700000000025,121.93167803728004
2020-06-04 02:00:00,0.0,157.06413916331002,0.0,30.449666374749967,123.13167803727998
2020-06-04 03:00:00,0.0,157.04413916331,0.0,27.98745271774996,120.29167803727998
2020-06-04 04:00:00,0.0,160.07903643056,0.0,25.572980907500025,117.23167803727999
2020-06-04 05:00:00,0.0,175.92833916331,0.0,3.0365717587499574,123.41847288528002
2020-06-04 06:00:00,3.5134282412500113,204.84333916331,0.0,0.0,152.14137803728
2020-06-04 07:00:00,0.0,238.99513916331003,0.0,25.86657175874997,164.17024753628
2020-06-04 08:00:00,0.0,253.64493916331,0.0,64.02256727926996,195.95993430999994
2020-06-04 09:00:00,0.0,259.86493916331,0.0,79.59703458164991,199.44227909197994
2020-06-04 10:00:00,0.0,273.58413916331,0.0,76.87401341533004,198.61562796227975
2020-06-04 11:00:00,0.0,274.51413916331,0.0,86.03137175875,206.27742777368007
2020-06-04 12:00:00,0.0,265.16413916331,0.0,81.72597175875003,207.5
2020-06-04 13:00:00,0.0,264.68413916330996,0.0,98.07720364926993,205.08631791599993
2020-06-04 14:00:00,0.0,256.45893916331,0.0,53.33852305902349,201.83782614399996
2020-06-04 15:00:00,0.0,260.26413916330995,0.0,58.092254949543445,204.52700523501596
2020-06-04 16:00:00,0.0,255.22413916331,0.0,9.223683190793466,204.92633941801597
2020-06-04 17:00:00,26.559519084051523,274.17643916330996,0.0,0.0,177.98290698668
2020-06-04 18:00:00,24.7049190840516,322.4333797695116,0.0,0.0,162.31346840967998
2020-06-04 19:00:00,29.354919084051566,290.5949979215115,0.0,0.0,164.09346840967999
2020-06-04 20:00:00,39.764119084051586,307.78952975955,0.0,0.0,171.92346840968
2020-06-04 21:00:00,62.244919084051546,280.1988391633099,0.0,0.0,179.42396840968
2020-06-04 22:00:00,41.701022706514095,235.79413916331,0.0,0.0,191.49873373401596
2020-06-04 23:00:00,0.0,188.21093916331003,0.0,50.787838620045875,146.94682358857597
2020-06-05 00:00:00,0.0,167.15633916331,0.0,33.80159999999996,127.19276321777998
2020-06-05 01:00:00,0.0,153.32343916330998,0.0,24.211038625249987,127.49486321778001
2020-06-05 02:00:00,0.0,153.23413916331,0.0,27.91061976324997,128.63486321778
2020-06-05 03:00:00,0.0,152.21413916331,0.0,28.431658121249995,127.41486321778002
2020-06-05 04:00:00,0.0,155.76813916331,0.0,15.746483490249986,122.12486321778
2020-06-05 05:00:00,0.0,173.98293916331002,0.0,13.49790758012859,144.23163286765862
2020-06-05 06:00:00,0.0,200.98633916331002,0.0,11.543207580128602,170.48218233065862
2020-06-05 07:00:00,0.0,233.84413916331,0.0,20.04318091307001,163.71088804003998
2020-06-05 08:00:00,2.933219086929981,257.59533916331,0.0,0.0,183.74360963303994
2020-06-05 09:00:00,0.0,254.15493916330993,0.0,11.856780913069997,198.53937895699997
2020-06-05 10:00:00,0.0,259.98493916331,0.0,20.630846088489875,203.86907854901992
2020-06-05 11:00:00,0.0,267.6871349315495,0.0,23.93835114365035,204.71904851001992
2020-06-05 12:00:00,0.0,264.72413916331,0.0,25.334105757070176,207.5
2020-06-05 13:00:00,0.0,265.5641391633099,0.0,19.35089147507017,207.5
2020-06-05 14:00:00,0.0,263.32413916330995,0.0,12.985213500270163,207.5
2020-06-05 15:00:00,0.0,250.7200433950703,0.0,10.599730403509767,207.5
2020-06-05 16:00:00,12.623851381051452,246.30413916331003,0.0,0.0,197.5178304884786
2020-06-05 17:00:00,7.593748932529877,268.58413916330994,0.0,0.0,207.5
2020-06-05 18:00:00,24.15491908405163,320.9797183455116,0.0,0.0,206.00346840967998
2020-06-05 19:00:00,27.354919084051623,318.4897183455117,0.0,0.0,206.99346840968
2020-06-05 20:00:00,38.764919084051584,303.0097183455116,0.0,0.0,207.5
2020-06-05 21:00:00,59.24491908405157,276.59763916330996,0.0,0.0,207.5
2020-06-05 22:00:00,22.017744287530036,232.87413916331,0.0,0.0,207.5
2020-06-05 23:00:00,0.0,202.86243916331,0.0,29.052400000000077,181.61974712538012
2020-06-06 00:00:00,0.0,163.56293916331,0.0,37.07699999999994,155.97934643853003
2020-06-06 01:00:00,0.0,155.64473916331002,0.0,23.74879999999999,123.3184690965301
2020-06-06 02:00:00,0.0,154.62213916331004,0.0,18.73941751414992,121.42166840968
2020-06-06 03:00:00,0.0,140.89564305128,0.0,37.628146377179945,122.83166840967996
2020-06-06 04:00:00,0.0,150.87223527533996,0.0,45.71362470280994,127.28296840967995
2020-06-06 05:00:00,0.0,145.53293916331,0.0,46.63032470280993,129.44546840967996
2020-06-06 06:00:00,0.0,151.49213916331,0.0,34.84012470280996,118.34627358433998
2020-06-06 07:00:00,0.0,167.61213916331,0.0,26.380478325629966,121.41153446936002
2020-06-06 08:00:00,0.0,188.56623916331,0.0,31.808399999999953,133.16400588468002
2020-06-06 09:00:00,0.0,205.37783916331003,0.0,42.06820000000005,145.76915209676105
2020-06-06 10:00:00,0.0,210.84293916331,0.0,49.84510000000002,146.44822939596102
2020-06-06 11:00:00,0.0,220.49293916331,0.0,44.686000000000035,154.99664679504204
2020-06-06 12:00:00,0.0,227.54213916331,0.0,46.71900000000005,151.27863809802204
2020-06-06 13:00:00,0.0,212.01883916331002,0.0,68.0224,152.87395517406202
2020-06-06 14:00:00,0.0,218.58213916331,0.0,36.945915497301115,148.44880703806206
2020-06-06 15:00:00,0.0,223.20213916331002,0.0,10.800731489404171,149.39515518772197
2020-06-06 16:00:00,0.0,221.97293916331,0.0,32.19351958742341,193.73967820168204
2020-06-06 17:00:00,20.380230986032455,244.51633916331002,0.0,0.0,207.5
2020-06-06 18:00:00,33.15491908405157,312.49293916331004,0.0,0.0,203.50346840967998
2020-06-06 19:00:00,39.9949190840516,307.52293916330996,0.0,0.0,204.18346840968002
2020-06-06 20:00:00,52.58491908405156,292.29003916331,0.0,0.0,207.5
2020-06-06 21:00:00,61.744719084051596,267.56213916331,0.0,0.0,207.5
2020-06-06 22:00:00,0.0,220.38293916331,0.0,4.825380915948415,207.5
2020-06-06 23:00:00,0.0,194.10493916331,0.0,14.944880915948389,172.69557003647841
2020-06-07 00:00:00,0.0,167.09833916331002,0.0,30.60860000000001,145.27140248153003
2020-06-07 01:00:00,0.0,155.30933916331,0.0,17.903478496149916,116.26166840967997
2020-06-07 02:00:00,0.0,138.22293916331,0.0,65.13601495114997,129.99926840967998
2020-06-07 03:00:00,0.0,144.63715229516,0.0,63.7299934472999,126.42646840967996
2020-06-07 04:00:00,0.0,136.26902603146002,0.0,63.863893447299894,125.31213406598003
2020-06-07 05:00:00,0.0,136.41293916331,0.0,68.73609508184988,122.96560275337994
2020-06-07 06:00:00,0.0,135.88213916331,0.0,64.57438320771999,107.69306463725002
2020-06-07 07:00:00,0.0,144.67313916331003,0.0,65.07758320771998,112.66913351565005
2020-06-07 08:00:00,0.0,180.04213916331,0.0,48.90640781171996,114.34272695865002
2020-06-07 09:00:00,0.0,200.66213916331,0.0,80.29451186435003,153.36106285868
2020-06-07 10:00:00,0.0,212.96213916331,0.0,67.22603144494994,147.71329655268
2020-06-07 11:00:00,0.0,213.72293916331,0.0,76.32141902249998,152.3023827377
2020-06-07 12:00:00,0.0,226.91213916331003,0.0,73.6791007059299,156.41134971565998
2020-06-07 13:00:00,0.0,222.44213916331,0.0,52.666020234169935,145.88977100169998
2020-06-07 14:00:00,0.0,226.87113916331,0.0,36.35859999999994,141.34677631566
2020-06-07 15:00:00,0.0,235.18273916331,0.0,41.059999999999945,146.34947977469994
2020-06-07 16:00:00,0.0,241.57313916331003,0.0,24.75897517116988,196.2546031627
2020-06-07 17:00:00,0.0,260.55063916331005,0.0,31.45241114167004,207.5
2020-06-07 18:00:00,31.78491908405161,334.20293916330996,0.0,0.0,204.46346840968
2020-06-07 19:00:00,37.75491908405159,328.00293916331,0.0,0.0,204.72346840967995
2020-06-07 20:00:00,47.78491908405162,305.17293916331,0.0,0.0,207.5
2020-06-07 21:00:00,6.410628735529997,275.54723916331,0.0,0.0,207.5
2020-06-07 22:00:00,32.341760325850004,228.71293916331,0.0,0.0,171.09416840968004
2020-06-07 23:00:00,16.72986032585004,187.56443916331003,0.0,0.0,119.73546840968002
2020-06-08 00:00:00,0.0,159.43842582931003,0.0,33.581653008149914,125.00836840967997
2020-06-08 01:00:00,0.0,146.99065249731,0.0,52.15356543514994,125.36166840968001
2020-06-08 02:00:00,0.0,148.38213916331,0.0,55.25086686614995,128.21166840968
2020-06-08 03:00:00,0.0,147.73213916331,0.0,59.47316543514998,131.72166840967998
2020-06-08 04:00:00,0.0,146.44683916331002,0.0,52.022464004149924,125.69166840967998
2020-06-08 05:00:00,0.0,172.85683916331,0.0,16.973399999999998,134.5171825755301
2020-06-08 06:00:00,30.034000000000013,209.04213916331003,0.0,0.0,129.68859871053004
2020-06-08 07:00:00,11.997639597069153,239.1373008363509,0.0,0.0,163.857931534
2020-06-08 08:00:00,0.0,255.91293916331003,0.0,8.109860402930835,194.04686383100002
2020-06-08 09:00:00,2.388139597069113,277.84213916331,0.0,0.0,199.88610557502003
2020-06-08 10:00:00,0.0,271.73067749026916,0.0,11.781860402930853,205.63013925502005
2020-06-08 11:00:00,0.0,284.51213916331005,0.0,41.24868812683431,204.26742585900004
2020-06-08 12:00:00,0.0,278.05213916331,0.0,17.363532679270065,207.5
2020-06-08 13:00:00,0.0,282.08213916331,0.0,7.316228059670095,207.5
2020-06-08 14:00:00,0.0,284.19213916331,0.0,4.80026040293086,207.5
2020-06-08 15:00:00,0.2628357193300417,277.64213916331005,0.0,0.0,207.5
2020-06-08 16:00:00,2.7197395970691005,268.12213916331,0.0,0.0,197.18133684897998
2020-06-08 17:00:00,7.302590618529962,276.1521391633099,0.0,0.0,207.5
2020-06-08 18:00:00,0.0,345.86293916331005,0.0,13.285080915948365,192.12346840968408
2020-06-08 19:00:00,0.0,342.74293916331004,0.0,10.623580915948398,193.39346840968
2020-06-08 20:00:00,7.684919084051586,323.61293916331,0.0,0.0,199.59346840967999
2020-06-08 21:00:00,25.774919084051643,290.84043916331007,0.0,0.0,206.81576840968
2020-06-08 22:00:00,0.0,246.10963916331,0.0,8.189593368159613,207.5
2020-06-08 23:00:00,0.0,205.52763916331003,0.0,74.52509336815962,207.5
2020-06-09 00:00:00,0.0,178.14144073388138,0.0,67.83279999999999,133.69367330710145
2020-06-09 01:00:00,0.0,168.22936473388143,0.0,38.416000000000025,135.56367330710145
2020-06-09 02:00:00,0.0,164.0697120221672,0.0,45.657543012285714,140.7208675666729
2020-06-09 03:00:00,0.0,162.83213916331,0.0,50.25239999999997,146.44537904752997
2020-06-09 04:00:00,0.0,157.54293916331,0.0,42.73411548814296,137.33367330710146
2020-06-09 05:00:00,0.0,189.99213916331,0.0,52.0968414995714,131.40367330710143
2020-06-09 06:00:00,0.0,211.85743916331,0.0,32.77640000000005,133.33367330710144
2020-06-09 07:00:00,0.0,248.67943916331,0.0,42.33018065027851,177.68951390600853
2020-06-09 08:00:00,0.0,272.96213916331,0.0,51.20030026566991,207.5
2020-06-09 09:00:00,0.0,270.1654250884724,0.0,10.176875023703587,137.88401980499594
2020-06-09 10:00:00,25.274919084051614,281.2928532381476,0.0,0.0,110.375006665716
2020-06-09 11:00:00,0.44988119321402564,275.49693916331,0.0,0.0,109.34710444871598
2020-06-09 12:00:00,3.7910687589100576,281.58213916331,0.0,0.0,118.04754655442
2020-06-09 13:00:00,7.676345744529954,285.4048391633099,0.0,0.0,119.65031387939999
2020-06-09 14:00:00,9.7164026635499,277.5107391633099,0.0,0.0,116.31974541037997
2020-06-09 15:00:00,8.489808844074986,282.2421391633099,0.0,0.0,112.72263327037996
2020-06-09 16:00:00,20.9891190840516,272.63213916330994,0.0,0.0,91.17712855137998
2020-06-09 17:00:00,0.0,282.8813391633099,0.0,14.810280915948418,70.84482999637997
2020-06-09 18:00:00,58.874919084051584,313.43246892286,0.0,0.0,41.973468448399984
2020-06-09 19:00:00,63.69491908405167,311.90246892286,0.0,0.0,41.1134684484
2020-06-09 20:00:00,44.921391730997186,318.2727645228055,0.0,0.0,46.023468448399996
2020-06-09 21:00:00,28.636299999999984,299.3503391633099,0.0,0.0,54.465768448399984
2020-06-09 22:00:00,56.39480000000007,248.50953916331,0.0,0.0,69.9157684484
2020-06-09 23:00:00,0.0,207.92753916331,0.0,1.2663926918699815,87.30216844839998
2020-06-10 00:00:00,0.0,182.11573916331,0.0,45.19379445087253,88.39484220140264
2020-06-10 01:00:00,0.0,166.70693916331,0.0,11.47778593253928,96.8557253440693
2020-06-10 02:00:00,0.0,165.15983650130997,0.0,8.771477414205975,93.14563377273598
2020-06-10 03:00:00,0.0,166.92213916331002,0.0,7.249780022205954,90.875633772736
2020-06-10 04:00:00,0.0,159.58154182531004,0.0,15.299633335205897,89.77563377273596
2020-06-10 05:00:00,0.0,187.65213916331,0.0,28.5941859325393,88.40563377273598
2020-06-10 06:00:00,0.0,214.09213916331,0.0,10.371644440205941,93.44093377273599
2020-06-10 07:00:00,11.192441881994085,238.69293916331,0.0,0.0,92.986710661736
2020-06-10 08:00:00,17.253403823794116,264.43293916331,0.0,0.0,95.62171750973599
2020-06-10 09:00:00,30.246537408593987,280.48012157109014,0.0,0.0,98.31774884611627
2020-06-10 10:00:00,4.678537408593982,285.93915675552984,0.0,0.0,109.25472323575599
2020-06-10 11:00:00,0.0,288.45213916330994,0.0,1.1596625914060468,106.42773417293607
2020-06-10 12:00:00,0.0,280.26213916330994,0.0,9.649862591406006,111.122789603736
2020-06-10 13:00:00,0.0,284.20213916331,0.0,4.158232355271167,113.8479570464012
2020-06-10 14:00:00,4.026150787864793,283.6721391633099,0.0,0.0,114.31085216146518
2020-06-10 15:00:00,11.296150787864832,270.94413916331,0.0,0.0,105.43114908946524
2020-06-10 16:00:00,30.310020551730048,259.92413916331,0.0,0.0,93.64390683639998
2020-06-10 17:00:00,0.0,258.90836892286,0.0,0.1321999999999104,67.00839710437995
2020-06-10 18:00:00,15.530604151680052,292.67246892286005,0.0,0.0,50.2434684484
2020-06-10 19:00:00,26.06060415168006,306.29979586886003,0.0,0.0,50.843468448399996
2020-06-10 20:00:00,37.44060415168013,311.36246892286,0.0,0.0,61.38346844840001
2020-06-10 21:00:00,34.60430000000007,282.06906892285997,0.0,0.0,63.25966844839999
2020-06-10 22:00:00,47.89779329185664,239.00166892286003,0.0,0.0,77.78966844839996
2020-06-10 23:00:00,81.4759027148566,196.83176892286002,0.0,0.0,94.27796844839999
2020-06-11 00:00:00,115.86590399328652,163.70611454633,0.0,0.0,99.74376473160001
2020-06-11 01:00:00,119.90092828509002,164.67403916331,0.0,0.0,111.39386473159999
2020-06-11 02:00:00,18.999607962999903,158.30863916331,0.0,0.0,117.49384935047007
2020-06-11 03:00:00,0.0,155.00233916331,0.0,23.939890603000293,96.37264935047011
2020-06-11 04:00:00,0.0,165.8946487593101,0.0,29.443100000000047,103.50464935047013
2020-06-11 05:00:00,0.0,160.10032956730993,0.0,13.405999999999997,96.76624935047009
2020-06-11 06:00:00,0.0,167.41413916331,0.0,10.552399999999993,99.08264935047008
2020-06-11 07:00:00,0.0,187.91413916331004,0.0,10.016000000000032,102.53662946727009
2020-06-11 08:00:00,0.0,216.73413916331003,0.0,52.45752595220007,105.01405416947013
2020-06-11 09:00:00,0.0,230.21413916331,0.0,54.72600000000004,109.46093927187009
2020-06-11 10:00:00,0.0,241.33413916331003,0.0,76.9787740478,122.3798490531472
2020-06-11 11:00:00,0.0,237.09873916330997,0.0,86.61966643263146,123.78288469334724
2020-06-11 12:00:00,0.0,241.21413916331,0.0,99.42240000000002,130.15937570234723
2020-06-11 13:00:00,0.0,226.93653916331002,0.0,94.19616303309724,121.21110129936723
2020-06-11 14:00:00,0.0,237.02413916331002,0.0,69.29444250267716,114.98381319934722
2020-06-11 15:00:00,0.0,237.30723916331,0.0,49.323576070045874,108.27636403191593
2020-06-11 16:00:00,0.0,239.66723916331003,0.0,14.005413431045895,95.006491448916
2020-06-11 17:00:00,59.861000000000026,259.55213916331,0.0,0.0,73.32563308957998
2020-06-11 18:00:00,39.71780645399994,285.73611454633,0.0,0.0,51.65376473160003
2020-06-11 19:00:00,41.67780645399989,289.5307984663298,0.0,0.0,53.7937647316
2020-06-11 20:00:00,39.61200000000009,306.44611454632997,0.0,0.0,58.23376473159999
2020-06-11 21:00:00,37.926900000000025,276.52101454633,0.0,0.0,68.9762647316
2020-06-11 22:00:00,64.93034836687005,239.88463916331003,0.0,0.0,78.6192647316
2020-06-11 23:00:00,0.0,199.70433916331,0.0,13.410510888466007,87.68643005593597
2020-06-12 00:00:00,0.0,170.44203916331,0.0,54.47490000000007,86.68330734647
2020-06-12 01:00:00,0.0,157.20653916331,0.0,25.516000000000012,94.08061192747016
2020-06-12 02:00:00,0.0,155.69483916331,0.0,26.037878347999936,95.43330734646996
2020-06-12 03:00:00,0.0,156.12413916331,0.0,24.87512165200002,98.18330734647
2020-06-12 04:00:00,0.0,157.34413916331002,0.0,27.942400000000006,94.55330734646998
2020-06-12 05:00:00,0.0,169.12493916331002,0.0,4.702715842465949,97.45173005593601
2020-06-12 06:00:00,0.0,206.28413916331,0.0,11.238015842465941,91.94793005593598
2020-06-12 07:00:00,26.919266101133985,236.56413916331,0.0,0.0,91.88565503393599
2020-06-12 08:00:00,48.52093083533424,264.29413916331004,0.0,0.0,90.69403411393581
2020-06-12 09:00:00,20.467246101314018,260.92493916331,0.0,0.0,101.693274296956
2020-06-12 10:00:00,19.99901091059656,276.27413916331,0.0,0.0,108.96020713295599
2020-06-12 11:00:00,0.0,272.75363916331,0.0,0.894504163038345,111.899399627916
2020-06-12 12:00:00,0.0,266.42413916331,0.0,3.0442760132859803,108.68304413295598
2020-06-12 13:00:00,8.362718392870022,269.54413916331,0.0,0.0,108.58064379460001
2020-06-12 14:00:00,23.696951586070043,268.09413916331,0.0,0.0,100.4077368406
2020-06-12 15:00:00,29.502010862649968,257.09633916330995,0.0,0.0,100.10108869362
2020-06-12 16:00:00,51.32959999999993,246.47073916331004,0.0,0.0,84.03966239458002
2020-06-12 17:00:00,12.814000000000036,254.92381454633,0.0,0.0,57.451200394600015
2020-06-12 18:00:00,48.35918333389003,288.48611454633,0.0,0.0,40.98376473159998
2020-06-12 19:00:00,54.56918333388998,308.41043005633003,0.0,0.0,42.05376473160001
2020-06-12 20:00:00,55.247869201889955,302.53611454632994,0.0,0.0,44.73376473159998
2020-06-12 21:00:00,39.27477972189007,271.04991454633,0.0,0.0,56.8134647316
2020-06-12 22:00:00,44.87210000000003,230.99604376244002,0.0,0.0,63.807864731600006
2020-06-12 23:00:00,32.205098686870095,207.48413916331,0.0,0.0,78.39996473159997
2020-06-13 00:00:00,28.15785243353409,170.84043916331004,0.0,0.0,85.68093005593597
2020-06-13 01:00:00,14.626422713534026,161.99603916331,0.0,0.0,86.20323005593599
2020-06-13 02:00:00,12.633547594534008,161.59413916331,0.0,0.0,86.99593005593599
2020-06-13 03:00:00,0.0,154.51543916331002,0.0,6.056205270132629,86.755930055936
2020-06-13 04:00:00,0.0,159.02413916331,0.0,6.958678837799292,96.79973005593598
2020-06-13 05:00:00,0.0,152.73493916331,0.0,15.337052014465954,97.83803005593599
2020-06-13 06:00:00,0.0,158.50413916331,0.0,6.169883446801933,86.78189538027198
2020-06-13 07:00:00,6.704925652954003,178.47713916331,0.0,0.0,100.14390201191601
2020-06-13 08:00:00,13.015715183048698,195.13780502540465,0.0,0.0,108.09856348391601
2020-06-13 09:00:00,24.012645083387383,213.5154436355634,0.0,0.0,109.58130283893603
2020-06-13 10:00:00,13.31264508338731,222.55493916330997,0.0,0.0,114.17861251740929
2020-06-13 11:00:00,13.042645083387338,238.54413916331,0.0,0.0,117.5547562504827
2020-06-13 12:00:00,8.738240365934033,234.99413916331,0.0,0.0,123.243803463936
2020-06-13 13:00:00,0.33624508338737513,230.19413916331,0.0,0.0,115.892553486956
2020-06-13 14:00:00,30.819028831134005,229.96413916331,0.0,0.0,105.15249311393598
2020-06-13 15:00:00,46.611594213341995,231.77596882896196,0.0,0.0,100.14401490958002
2020-06-13 16:00:00,91.72826324029003,236.57413916331004,0.0,0.0,86.77584176858002
2020-06-13 17:00:00,64.33969999999997,247.52143916330994,0.0,0.0,60.25604670162001
2020-06-13 18:00:00,66.0518207258898,303.0444106663299,0.0,0.0,53.14376473160003
2020-06-13 19:00:00,71.31182072588986,310.70611454632996,0.0,0.0,52.7737647316
2020-06-13 20:00:00,84.158,308.20237538301996,0.0,0.0,58.3561647316
2020-06-13 21:00:00,95.12580000000001,262.82317538302,0.0,0.0,69.9437647316
2020-06-13 22:00:00,118.66130000000003,234.49773916331,0.0,0.0,75.9515647316
2020-06-13 23:00:00,72.47423318853401,205.83923916331003,0.0,0.0,76.18593005593598
2020-06-14 00:00:00,3.0267500975341193,168.69493916331,0.0,0.0,90.52463005593597
2020-06-14 01:00:00,4.011999999999989,161.71833916331002,0.0,0.0,73.20337824247005
2020-06-14 02:00:00,0.0,144.80493916331,0.0,3.4589999999999783,56.24368345846999
2020-06-14 03:00:00,16.10200000000004,143.41483916331003,0.0,0.0,36.40039166747002
2020-06-14 04:00:00,1.480700000000014,147.64863916331,0.0,0.0,45.62357300247001
2020-06-14 05:00:00,15.272000000000007,141.37493916331002,0.0,0.0,38.32549356547004
2020-06-14 06:00:00,21.61560000000004,145.20413916331,0.0,0.0,22.46897886247001
2020-06-14 07:00:00,18.714400000000037,147.59853916331,0.0,0.0,29.22812987106998
2020-06-14 08:00:00,9.658400000000011,170.16493916331,0.0,0.0,48.60317823338001
2020-06-14 09:00:00,5.722000000000023,195.17233916331003,0.0,0.0,53.20520945435998
2020-06-14 10:00:00,11.977331005309992,207.53443916331,0.0,0.0,58.37001404636001
2020-06-14 11:00:00,7.657997341890052,224.46413916331,0.0,0.0,67.74224616018
2020-06-14 12:00:00,17.89050201087005,225.57413916331,0.0,0.0,61.75325363920001
2020-06-14 13:00:00,10.940902010870063,220.64413916331003,0.0,0.0,79.06880672600002
2020-06-14 14:00:00,0.0,228.69413916331004,0.0,1.8958979891299759,105.25490235320011
2020-06-14 15:00:00,0.0,238.51413916331003,0.0,3.325897989129926,134.3391913252
2020-06-14 16:00:00,65.16290201087008,246.82293916331002,0.0,0.0,104.6926061796
2020-06-14 17:00:00,70.72200000000004,256.09663916331,0.0,0.0,73.05404610662
2020-06-14 18:00:00,78.57919059088987,312.1971195283299,0.0,0.0,49.5037647316
2020-06-14 19:00:00,81.97919059088991,320.26611454632996,0.0,0.0,49.593764731600004
2020-06-14 20:00:00,75.03800000000005,310.46531454633,0.0,0.0,57.49376473160001
2020-06-14 21:00:00,93.78430000000003,271.91493916330995,0.0,0.0,65.1667647316
2020-06-14 22:00:00,112.89910828887,231.42833916331,0.0,0.0,81.7092647316
2020-06-14 23:00:00,33.13809172287003,192.32953916331,0.0,0.0,91.16466473159997
2020-06-15 00:00:00,8.612099999999963,164.09723916331,0.0,0.0,70.83374146347006
2020-06-15 01:00:00,0.0,152.96533916331003,0.0,14.699004495000075,74.11594146347008
2020-06-15 02:00:00,0.0,150.15413916331002,0.0,20.31327941100008,75.36594146347008
2020-06-15 03:00:00,0.0,149.47413916331,0.0,19.504992214000016,74.27594146347008
2020-06-15 04:00:00,0.0,151.39723916331,0.0,12.832141860000092,72.32594146347012
2020-06-15 05:00:00,10.051208265999975,179.24763916331,0.0,0.0,90.75294146347008
2020-06-15 06:00:00,55.15991692886999,215.54413916331,0.0,0.0,94.63796473160001
2020-06-15 07:00:00,83.13210000000001,243.16003553605992,0.0,0.0,105.94330660161998
2020-06-15 08:00:00,60.978000000000016,268.7921427905601,0.0,0.0,96.68642507784006
2020-06-15 09:00:00,32.34536020891012,279.87413916331,0.0,0.0,101.87346763235992
2020-06-15 10:00:00,12.749139791089988,280.49413916330997,0.0,0.0,110.19803168858
2020-06-15 11:00:00,16.74900000000006,271.48253916331,0.0,0.0,118.23493485639001
2020-06-15 12:00:00,15.348400000000062,277.03413916331,0.0,0.0,123.29001110479003
2020-06-15 13:00:00,15.333193531289954,268.41493916330995,0.0,0.0,124.18120919862002
2020-06-15 14:00:00,1.8446064687100439,279.61413916330997,0.0,0.0,101.77764568660001
2020-06-15 15:00:00,23.528000000000095,275.19413916331,0.0,0.0,90.37668351757999
2020-06-15 16:00:00,10.165000000000028,270.77413916331,0.0,0.0,83.56233054558
2020-06-15 17:00:00,0.0,274.33317538302003,0.0,18.81917822361993,64.25166810060003
2020-06-15 18:00:00,15.476340009579872,303.11317538301995,0.0,0.0,38.0237647316
2020-06-15 19:00:00,20.186340009579897,317.35969036902003,0.0,0.0,40.503764731599986
2020-06-15 20:00:00,21.426340009579853,313.09611454632994,0.0,0.0,48.343764731600004
2020-06-15 21:00:00,8.02887822362,277.86341454633,0.0,0.0,52.69416473160002
2020-06-15 22:00:00,32.11559999999989,231.45161454633,0.0,0.0,65.85756473160001
2020-06-15 23:00:00,53.700482700870026,202.52653916331002,0.0,0.0,84.52116473160001
2020-06-16 00:00:00,0.0,174.32513916331,0.0,11.465204095129963,94.40916473160001
2020-06-16 01:00:00,0.0,167.23463916331002,0.0,15.13349646746596,86.095930055936
2020-06-16 02:00:00,0.0,161.21413916331,0.0,24.525529076465958,89.00593005593602
2020-06-16 03:00:00,0.0,160.33413916331,0.0,22.37692383546593,88.27593005593597
2020-06-16 04:00:00,0.0,159.44098513631008,0.0,16.065318594465907,86.855930055936
2020-06-16 05:00:00,27.311750469533997,186.31069319030996,0.0,0.0,82.36593005593598
2020-06-16 06:00:00,35.06482662987007,207.93083916331003,0.0,0.0,95.27786473159999
2020-06-16 07:00:00,69.24799999999999,244.83991700541992,0.0,0.0,98.74623102858
2020-06-16 08:00:00,44.48999999999992,271.8768260130065,0.0,0.0,88.97410814360002
2020-06-16 09:00:00,5.763599999999876,268.8442192498928,0.0,0.0,93.59968413939208
2020-06-16 10:00:00,15.131014633961279,284.82413916330995,0.0,0.0,103.50798559084797
2020-06-16 11:00:00,0.0,286.32413916330995,0.0,11.082305743170792,110.04952661158003
2020-06-16 12:00:00,0.0,279.96413916331005,0.0,10.128708890790662,111.3942033326
2020-06-16 13:00:00,3.12999999999996,275.34299438492064,0.0,0.0,99.88685904361998
2020-06-16 14:00:00,7.943599999999995,285.59413916331,0.0,0.0,98.46173113261999
2020-06-16 15:00:00,20.68360000000002,280.51792579304004,0.0,0.0,101.14826383558001
2020-06-16 16:00:00,39.30350000000005,266.06912579304,0.0,0.0,84.61576837460001
2020-06-16 17:00:00,0.0,282.33792579304,0.0,8.766400000000008,62.80111146759999
2020-06-16 18:00:00,26.248035907907568,312.2541017443476,0.0,0.0,41.243764731599995
2020-06-16 19:00:00,12.318035907907529,307.55706219234764,0.0,0.0,44.41376473159998
2020-06-16 20:00:00,24.301574726890067,320.06611454633,0.0,0.0,48.6937647316
2020-06-16 21:00:00,0.0,285.57111454632997,0.0,6.415199999999976,61.5621647316
2020-06-16 22:00:00,56.16159995865009,246.87833916331002,0.0,0.0,76.81676473159999
2020-06-16 23:00:00,61.99405217386999,206.67743916331,0.0,0.0,88.1158647316
2020-06-17 00:00:00,0.0,180.26892999771,0.0,40.896399958649994,86.79353657152004
2020-06-17 01:00:00,0.0,163.59984832891004,0.0,13.183681627449943,88.88723657152005
2020-06-17 02:00:00,0.0,164.16413916331,0.0,11.196754456050016,92.91723657152005
2020-06-17 03:00:00,0.0,162.16413916331,0.0,11.700718866049982,90.73723657152004
2020-06-17 04:00:00,0.0007551149498823406,169.25413916331,0.0,0.0,91.15723657152013
