,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-07-03 21:00:00,185.68886944473002,177.7241759672301,207.61359999999996,0.0,0.0
2020-07-03 22:00:00,172.20674412737142,170.71776531852797,257.82699999999994,0.0,0.0
2020-07-03 23:00:00,135.52844412737142,159.86156531852797,233.22029999999998,0.0,0.0
2020-07-04 00:00:00,114.60221282706,152.86246332258597,211.45640000000003,0.0,0.0
2020-07-04 01:00:00,100.84141282706003,142.31576731446995,196.8922,0.0,0.0
2020-07-04 02:00:00,99.29001282706,145.52376531852795,188.58010000000002,0.0,0.0
2020-07-04 03:00:00,85.29081282706002,130.45526531852798,194.47760000000002,0.0,0.0
2020-07-04 04:00:00,95.50001282706,136.46376531852798,177.82100000000003,0.0,0.0
2020-07-04 05:00:00,86.60651282706,133.20136531852796,187.11750000000004,0.0,0.0
2020-07-04 06:00:00,91.92001282705999,132.15376531852797,178.02220000000003,0.0,0.0
2020-07-04 07:00:00,111.43001282706001,134.31376531852797,203.3574,0.0,0.0
2020-07-04 08:00:00,130.55081282706,128.010866773012,215.57108846945798,0.0,0.0
2020-07-04 09:00:00,152.28211457224202,124.46187446901202,219.50100000000003,0.0,0.0
2020-07-04 10:00:00,170.54001282706002,121.15356392005198,249.93491153054205,0.0,0.0
2020-07-04 11:00:00,165.137011081878,113.67902815305199,232.19100000000003,0.0,0.0
2020-07-04 12:00:00,169.78001282706,119.02596640805199,248.38279999999997,0.0,0.0
2020-07-04 13:00:00,163.86001282706002,146.61376531852798,234.98099999999997,0.0,0.0
2020-07-04 14:00:00,165.69001282706003,146.013765318528,256.1674,0.0,0.0
2020-07-04 15:00:00,166.99960746264185,128.89578248201198,235.021,0.0,0.0
2020-07-04 16:00:00,170.31601819147815,138.96523787405198,252.5615,0.0,0.0
2020-07-04 17:00:00,181.600066138802,172.263765318528,270.28319999999997,0.0,0.0
2020-07-04 18:00:00,222.78081282706,132.766056685784,190.10260376568596,0.0,0.0
2020-07-04 19:00:00,223.71081282706,138.396056685784,186.64388251568607,0.0,0.0
2020-07-04 20:00:00,201.39081282706005,136.59641921147008,226.8525,0.0,0.0
2020-07-04 21:00:00,170.03861282706,184.46196531852797,233.75837816594205,0.0,0.0
2020-07-04 22:00:00,168.14161282706002,163.29146531852797,257.10599999999994,0.0,0.0
2020-07-04 23:00:00,137.79385867701,152.03356531852796,231.20150000000004,0.0,0.0
2020-07-05 00:00:00,101.06023167165999,141.50696531852796,207.00680000000006,0.0,0.0
2020-07-05 01:00:00,91.96593167166,141.87376531852797,192.75160000000005,0.0,0.0
2020-07-05 02:00:00,90.23943167166001,139.57376531852796,184.09960000000004,0.0,0.0
2020-07-05 03:00:00,76.26273167166,137.39376531852795,187.46400000000003,0.0,0.0
2020-07-05 04:00:00,74.19023167165997,129.67996531852796,169.39100000000002,0.0,0.0
2020-07-05 05:00:00,81.13033167166,131.53996531852798,192.00740000000002,0.0,0.0
2020-07-05 06:00:00,69.91363167166001,129.62376531852797,143.70100000000002,0.0,0.0
2020-07-05 07:00:00,89.16493167166001,128.28516531852796,177.34740000000002,0.0,0.0
2020-07-05 08:00:00,120.86943167166,135.563765318528,184.13330000000002,0.0,0.0
2020-07-05 09:00:00,140.23943167166,143.61376531852798,194.48480000000004,0.0,0.0
2020-07-05 10:00:00,152.99943167165998,144.313765318528,205.7906,0.0,0.0
2020-07-05 11:00:00,164.15943167166,142.50976531852797,216.32950000000002,0.0,0.0
2020-07-05 12:00:00,166.40263167165998,135.517565318528,221.35980000000006,0.0,0.0
2020-07-05 13:00:00,160.45533167166,141.52376531852798,219.45426955813215,0.0,0.0
2020-07-05 14:00:00,169.8205589604519,123.22998283303198,220.13293008183607,0.0,0.0
2020-07-05 15:00:00,188.34943167166,133.38889617403203,240.4246003600318,0.0,0.0
2020-07-05 16:00:00,195.60280438286802,149.345009864052,233.5676,0.0,0.0
2020-07-05 17:00:00,177.15309250834997,166.49486531852796,269.0009,0.0,0.0
2020-07-05 18:00:00,249.41023167166003,125.09605668578402,191.03229555807587,0.0,0.0
2020-07-05 19:00:00,244.34023167166,131.676056685784,190.27249551107585,0.0,0.0
2020-07-05 20:00:00,222.02023167165999,126.63605668578401,233.85745627807597,0.0,0.0
2020-07-05 21:00:00,188.22223167165998,179.61696531852797,235.25893734033207,0.0,0.0
2020-07-05 22:00:00,142.33133167166,164.97036531852797,255.91099999999994,0.0,0.0
2020-07-05 23:00:00,140.43773167165995,155.05257089209599,237.124,0.0,0.0
2020-07-06 00:00:00,111.87671753726,139.48705974495994,211.5182,0.0,0.0
2020-07-06 01:00:00,97.90991753725999,141.05376531852795,196.30510000000004,0.0,0.0
2020-07-06 02:00:00,98.13691753725999,138.74376531852795,201.8074,0.0,0.0
2020-07-06 03:00:00,96.59691753726001,137.15376531852797,181.03710000000004,0.0,0.0
2020-07-06 04:00:00,98.17811753726,139.063765318528,177.13100000000003,0.0,0.0
2020-07-06 05:00:00,118.41801753726,135.23016531852798,213.0774,0.0,0.0
2020-07-06 06:00:00,151.97951753725997,143.24376531852795,221.94740000000002,0.0,0.0
2020-07-06 07:00:00,190.98691753725996,144.33376531852795,229.87580000000003,0.0,0.0
2020-07-06 08:00:00,212.41771753726,139.103985565032,256.38419510938024,0.0,0.0
2020-07-06 09:00:00,236.8490967815149,131.846714854012,258.2963987773451,0.0,0.0
2020-07-06 10:00:00,230.11771753726,129.752397071612,272.5,0.0,0.0
2020-07-06 11:00:00,242.00691753726008,126.20770192061204,272.5,0.0,0.0
2020-07-06 12:00:00,238.58691753726006,123.130861532012,272.5,0.0,0.0
2020-07-06 13:00:00,239.19691753726,129.41654943203199,272.5,0.0,0.0
2020-07-06 14:00:00,239.17593829300515,129.29865231047944,264.04,0.0,0.0
2020-07-06 15:00:00,235.09691753726003,143.56739252542462,237.16360000000003,0.0,0.0
2020-07-06 16:00:00,224.19691753726,157.63727119503199,212.58593427659275,0.0,0.0
2020-07-06 17:00:00,198.06691753726,181.93376531852797,230.2976357421216,0.0,0.0
2020-07-06 18:00:00,267.4777175372564,135.276056685784,142.66100503617963,0.0,0.0
2020-07-06 19:00:00,264.07771753726007,134.69605668578401,150.11000305917588,0.0,0.0
2020-07-06 20:00:00,248.18401753726005,137.826056685784,173.62759748560808,0.0,0.0
2020-07-06 21:00:00,198.57771753726,186.88716531852796,209.81969999999998,0.0,0.0
2020-07-06 22:00:00,195.53331753725996,175.06436531852796,240.85895275852164,0.0,0.0
2020-07-06 23:00:00,156.63021753725997,157.05996531852796,235.0434,0.0,0.0
2020-07-07 00:00:00,136.36910648042002,152.75376531852797,225.22739999999996,0.0,0.0
2020-07-07 01:00:00,121.97910648042,148.75376531852797,203.8799,0.0,0.0
2020-07-07 02:00:00,111.90275354084797,145.87376531852797,212.17740000000003,0.0,0.0
2020-07-07 03:00:00,108.47975941999208,146.89376531852795,186.07100000000005,0.0,0.0
2020-07-07 04:00:00,105.26990648042,142.543965318528,192.793795741572,0.0,0.0
2020-07-07 05:00:00,129.91910648042003,147.52376531852795,210.718404258428,0.0,0.0
2020-07-07 06:00:00,156.31910648042,151.14376531852795,211.3149,0.0,0.0
2020-07-07 07:00:00,192.57910648042,147.96916531852796,217.360491620497,0.0,0.0
2020-07-07 08:00:00,209.44990648042,145.17420295805198,236.34159162049696,0.0,0.0
2020-07-07 09:00:00,223.68453531712288,133.03046570284,247.82159162049703,0.0,0.0
2020-07-07 10:00:00,226.7276776437172,131.85343012264588,253.36159162049697,0.0,0.0
2020-07-07 11:00:00,237.32910648041994,119.44214481103413,258.45959162049706,0.0,0.0
2020-07-07 12:00:00,225.60910648042005,123.88119287984003,268.2716440813999,0.0,0.0
2020-07-07 13:00:00,225.19910648042003,114.85226950284002,272.5,0.0,0.0
2020-07-07 14:00:00,225.91910648041994,122.36367086085997,269.837991620497,0.0,0.0
2020-07-07 15:00:00,222.88910648041994,125.12429142882,266.08103077388864,0.0,0.0
2020-07-07 16:00:00,206.2922293269918,136.38126958483997,249.81479162049698,0.0,0.0
2020-07-07 17:00:00,187.80910648041996,160.32036532433597,259.3885490015641,0.0,0.0
2020-07-07 18:00:00,257.49990648041995,87.966056724504,191.117563862596,0.0,0.0
2020-07-07 19:00:00,258.22990648041997,90.04605672450403,188.858158822596,0.0,0.0
2020-07-07 20:00:00,241.79281078033586,88.086056724504,226.41525452267996,0.0,0.0
2020-07-07 21:00:00,198.96250218050403,177.011065324336,204.00805452267997,0.0,0.0
2020-07-07 22:00:00,190.00570648042,163.03516532433596,255.75319941685362,0.0,0.0
2020-07-07 23:00:00,149.02200648041998,150.448565324336,236.39269999999996,0.0,0.0
2020-07-08 00:00:00,129.4207269667,145.375765324336,242.3374,0.0,0.0
2020-07-08 01:00:00,109.65582696670003,132.29246532433598,212.84419999999997,0.0,0.0
2020-07-08 02:00:00,97.3115269667,135.69576532433598,204.11100000000002,0.0,0.0
2020-07-08 03:00:00,106.29072696669999,136.75576532433598,222.57130000000004,0.0,0.0
2020-07-08 04:00:00,110.89072696670002,136.86576532433597,223.4174,0.0,0.0
2020-07-08 05:00:00,129.14072696670004,139.75576532433598,210.65100000000004,0.0,0.0
2020-07-08 06:00:00,151.7028269667,140.93576532433596,247.61739999999998,0.0,0.0
2020-07-08 07:00:00,188.5019269667,137.89366532433596,231.1743890988938,0.0,0.0
2020-07-08 08:00:00,186.0053780839281,141.10493251985997,241.13442308191006,0.0,0.0
2020-07-08 09:00:00,201.38053342303797,129.18689630483996,249.13323241430984,0.0,0.0
2020-07-08 10:00:00,208.59262274481793,124.03950959385998,254.58323241430983,0.0,0.0
2020-07-08 11:00:00,215.08457808392785,117.27996861184,263.6505324143099,0.0,0.0
2020-07-08 12:00:00,204.17457808392788,116.63081981986001,272.5,0.0,0.0
2020-07-08 13:00:00,206.49457808392788,124.68348796882,272.5,0.0,0.0
2020-07-08 14:00:00,194.50778780339002,131.07029359685995,272.5,0.0,0.0
2020-07-08 15:00:00,189.39778780339,137.01758021086,270.2496324143098,0.0,0.0
2020-07-08 16:00:00,184.27778780339003,149.80508878583998,253.8711296572394,0.0,0.0
2020-07-08 17:00:00,184.8776269667,168.91836532433595,248.79687098149412,0.0,0.0
2020-07-08 18:00:00,259.42152696669996,0.0,272.5,9.121495134769987,0.0
2020-07-08 19:00:00,263.16152696669997,0.0,272.5,6.013117102770025,0.0
2020-07-08 20:00:00,240.18152696669998,41.68884896723003,264.53249999999997,0.0,0.0
2020-07-08 21:00:00,206.00502696670006,111.18096323772406,252.51202901850584,0.0,0.0
2020-07-08 22:00:00,194.97832696670002,145.98176532433598,220.75029999999998,0.0,0.0
2020-07-08 23:00:00,152.7586269667,122.08616532433595,259.6149,0.0,0.0
2020-07-09 00:00:00,130.89074440437003,117.62176532433598,235.6365,0.0,0.0
2020-07-09 01:00:00,106.35154440437003,111.21266532433597,229.90890000000002,0.0,0.0
2020-07-09 02:00:00,110.00604440437003,118.41176532433596,207.61100000000002,0.0,0.0
2020-07-09 03:00:00,108.02074440437002,117.63176532433596,226.8674,0.0,0.0
2020-07-09 04:00:00,115.26074440436997,119.79176532433596,227.22739999999996,0.0,0.0
2020-07-09 05:00:00,128.61984440437004,123.03176532433596,214.21100000000004,0.0,0.0
2020-07-09 06:00:00,155.69464440437002,121.70176532433598,218.90230000000005,0.0,0.0
2020-07-09 07:00:00,187.54244440437003,125.53986532433595,230.77572237219385,0.0,0.0
2020-07-09 08:00:00,215.39907333662262,122.27608226484001,242.86795291156747,0.0,0.0
2020-07-09 09:00:00,222.13154440437,118.35746172782,255.2505056832399,0.0,0.0
2020-07-09 10:00:00,229.95731547211727,107.45809655682002,265.7651001336926,0.0,0.0
2020-07-09 11:00:00,237.12074440437,109.05679744382,254.9779529115675,0.0,0.0
2020-07-09 12:00:00,229.54074440436997,106.24344137786004,272.5,0.0,0.0
2020-07-09 13:00:00,233.24074440437,109.77640276185997,272.5,0.0,0.0
2020-07-09 14:00:00,231.35074440437,113.07079789681995,263.3079960030401,0.0,0.0
2020-07-09 15:00:00,225.60074440437,120.76054958885999,270.0443529115675,0.0,0.0
2020-07-09 16:00:00,223.1307444043701,130.88742738581996,238.95955289213492,0.0,0.0
2020-07-09 17:00:00,183.89065251996382,153.21606532433597,250.8789,0.0,0.0
2020-07-09 18:00:00,264.4315444043664,0.0,258.8425,10.010413322266345,0.0
2020-07-09 19:00:00,266.99154440437,0.0,254.61249999999993,3.9297045562699964,0.0
2020-07-09 20:00:00,253.24833628877624,32.212533506323695,246.25609999999995,0.0,0.0
2020-07-09 21:00:00,210.5152444043701,120.8526972487299,224.80249999999995,0.0,0.0
2020-07-09 22:00:00,198.35254440437,149.98866532433595,239.7571064454835,0.0,0.0
2020-07-09 23:00:00,151.77594440437002,137.50506532433596,240.21400000000003,0.0,0.0
2020-07-10 00:00:00,123.38859776923003,129.92176532433598,217.1935,0.0,0.0
2020-07-10 01:00:00,115.66139776922999,122.22176532433596,217.7674,0.0,0.0
2020-07-10 02:00:00,103.10597013142403,120.05176532433599,186.621,0.0,0.0
2020-07-10 03:00:00,108.50139776923004,119.04176532433596,196.2293,0.0,0.0
2020-07-10 04:00:00,105.91252540703601,119.29281773891796,189.04100000000005,0.0,0.0
2020-07-10 05:00:00,127.44139776923004,123.975612909754,218.09740000000005,0.0,0.0
2020-07-10 06:00:00,154.80139776923002,128.04176532433596,213.0874,0.0,0.0
2020-07-10 07:00:00,191.49809776923001,125.7482479306401,244.56649999999993,0.0,0.0
2020-07-10 08:00:00,208.63219776923,124.69828245981995,246.18474176922018,0.0,0.0
2020-07-10 09:00:00,224.25502067586189,120.33225595283999,246.14342154656828,0.0,0.0
2020-07-10 10:00:00,226.9120748625981,111.86714783786,261.99618803421214,0.0,0.0
2020-07-10 11:00:00,232.59139776922999,115.82272775651587,259.9445550589243,0.0,0.0
2020-07-10 12:00:00,224.50139776923,110.46739225084002,272.5,0.0,0.0
2020-07-10 13:00:00,227.39139776922997,114.83661285083997,272.1103430931365,0.0,0.0
2020-07-10 14:00:00,224.92139776922997,118.66964862583995,272.5,0.0,0.0
2020-07-10 15:00:00,217.93139776923005,131.49810979281997,272.5,0.0,0.0
2020-07-10 16:00:00,207.97139776923,140.73771725181996,262.59999999999997,0.0,0.0
2020-07-10 17:00:00,181.28139776923004,157.99176532433594,237.20483835339414,0.0,0.0
2020-07-10 18:00:00,253.72219776922995,77.25267781258171,167.0350809159484,0.0,0.0
2020-07-10 19:00:00,257.93219776923,76.65694633758164,158.15508091594836,0.0,0.0
2020-07-10 20:00:00,240.24219776923,70.12694633758166,204.27328479194838,0.0,0.0
2020-07-10 21:00:00,210.04719776923002,112.51817584753007,221.01249999999993,0.0,0.0
2020-07-10 22:00:00,168.33475860592003,157.16976532433597,247.74553668159356,0.0,0.0
2020-07-10 23:00:00,161.62219776923004,137.82606532433599,240.21400000000003,0.0,0.0
2020-07-11 00:00:00,135.20565335338412,152.20576532433597,224.69589999999997,0.0,0.0
2020-07-11 01:00:00,120.3146320368159,142.31576532433598,194.58100000000002,0.0,0.0
2020-07-11 02:00:00,118.11389269510005,138.77576532433596,198.19921862171608,0.0,0.0
2020-07-11 03:00:00,102.88469269510001,128.481965324336,193.36908137828397,0.0,0.0
2020-07-11 04:00:00,102.57469269510001,136.94576532433598,181.69100000000003,0.0,0.0
2020-07-11 05:00:00,111.37529269510004,138.77576532433596,191.8349,0.0,0.0
2020-07-11 06:00:00,112.07389269510003,127.15868570461993,177.43190000000004,0.0,0.0
2020-07-11 07:00:00,132.30389269510002,125.05196532433602,186.431,0.0,0.0
2020-07-11 08:00:00,146.6146926951,126.37343336883998,234.88739999999999,0.0,0.0
2020-07-11 09:00:00,170.5961926951,126.42149896593578,250.58739999999995,0.0,0.0
2020-07-11 10:00:00,187.7938926951,123.57102431482,236.701,0.0,0.0
2020-07-11 11:00:00,197.01389269509997,118.76330799686,256.6546999999999,0.0,0.0
2020-07-11 12:00:00,195.69389269509998,113.10453632386,260.49739999999997,0.0,0.0
2020-07-11 13:00:00,188.9738926951,117.37873166081997,241.40099999999995,0.0,0.0
2020-07-11 14:00:00,189.5738926951,123.50689247042024,258.85729999999995,0.0,0.0
2020-07-11 15:00:00,189.39579269510003,133.46825843885995,246.707,0.0,0.0
2020-07-11 16:00:00,188.7605926951,145.13484643185998,204.9864751741601,0.0,0.0
2020-07-11 17:00:00,209.44529269509994,168.40356532433591,216.4579999999999,0.0,0.0
2020-07-11 18:00:00,241.6846926951001,94.686056724504,177.165658090116,0.0,0.0
2020-07-11 19:00:00,243.80469269510004,101.03605672450396,173.5778919331161,0.0,0.0
2020-07-11 20:00:00,224.1446926951,94.276056724504,213.18601571311598,0.0,0.0
2020-07-11 21:00:00,195.1185926951,144.17816526362003,216.19029999999995,0.0,0.0
2020-07-11 22:00:00,190.42779269510004,168.405765324336,232.07390458628402,0.0,0.0
2020-07-11 23:00:00,150.9272926951,144.851365324336,213.09689304228397,0.0,0.0
2020-07-12 00:00:00,134.38382352042,142.07576532433598,225.9274,0.0,0.0
2020-07-12 01:00:00,109.58662352042,132.97866532433596,210.57740000000004,0.0,0.0
2020-07-12 02:00:00,100.49462352041999,133.76256532433598,180.35100000000003,0.0,0.0
2020-07-12 03:00:00,104.09405205290632,135.51576532433597,176.3932,0.0,0.0
2020-07-12 04:00:00,104.63609498793363,136.96576532433596,173.741,0.0,0.0
2020-07-12 05:00:00,107.84382352041999,138.02576532433596,175.491,0.0,0.0
2020-07-12 06:00:00,85.86462352042,116.37456532433598,169.96740000000003,0.0,0.0
2020-07-12 07:00:00,100.43462352042002,97.92196532433599,159.91100000000003,0.0,0.0
2020-07-12 08:00:00,127.63462352041999,86.40434792184001,200.40740000000002,0.0,0.0
2020-07-12 09:00:00,161.17052352042,82.71790011882001,201.8505,0.0,0.0
2020-07-12 10:00:00,174.20382352042,69.41877494682001,204.94020000000003,0.0,0.0
2020-07-12 11:00:00,186.91382352042,80.13644106582234,212.00370000000004,0.0,0.0
2020-07-12 12:00:00,190.37382352042002,71.71317885784,214.8848,0.0,0.0
2020-07-12 13:00:00,185.86382352042003,69.56794647182,210.72099999999998,0.0,0.0
2020-07-12 14:00:00,192.97192352041998,85.46184351182,234.95739999999998,0.0,0.0
2020-07-12 15:00:00,202.17602352042002,94.04557413185998,216.80309999999997,0.0,0.0
2020-07-12 16:00:00,210.24162352041998,100.95339147084,239.43090000000007,0.0,0.0
2020-07-12 17:00:00,221.76392352042004,124.47576532433598,252.622931661994,0.0,0.0
2020-07-12 18:00:00,259.1746235204201,53.15791990233015,202.86588214299985,0.0,0.0
2020-07-12 19:00:00,254.70462352042003,59.42791990233013,204.8351182639999,0.0,0.0
2020-07-12 20:00:00,232.66462352042004,53.85791990233014,246.80096387899988,0.0,0.0
2020-07-12 21:00:00,238.93782352042,88.08021168833005,229.27249999999998,0.0,0.0
2020-07-12 22:00:00,191.19962352042,120.42406532433597,272.5,0.0,0.0
2020-07-12 23:00:00,151.03992352042,103.31576532433598,249.30677669899407,0.0,0.0
2020-07-13 00:00:00,123.82994228757002,96.126365324336,223.1713233010059,0.0,0.0
2020-07-13 01:00:00,110.75550256186597,93.262965324336,230.05739999999997,0.0,0.0
2020-07-13 02:00:00,105.30568201327402,94.973665324336,208.3115,0.0,0.0
2020-07-13 03:00:00,107.48034228757001,94.95576532433599,225.7323190840516,0.0,0.0
2020-07-13 04:00:00,111.75034228757,91.501965324336,205.89591908405157,0.0,0.0
2020-07-13 05:00:00,121.26904228756997,102.60576532433599,238.36721908405158,0.0,0.0
2020-07-13 06:00:00,153.88294228756996,102.985765324336,231.88261908405158,0.0,0.0
2020-07-13 07:00:00,192.82794228756998,104.21016532433597,222.93659999999994,0.0,0.0
2020-07-13 08:00:00,207.77617707527006,103.62358016184001,257.5175,0.0,0.0
2020-07-13 09:00:00,225.41590749986997,94.96272465884003,272.5,0.0,0.0
2020-07-13 10:00:00,239.53034228756997,88.39952496685999,272.5,0.0,0.0
2020-07-13 11:00:00,241.35034228757002,91.17581969081999,272.5,0.0,0.0
2020-07-13 12:00:00,234.85034228756996,87.24869728586,272.5,0.0,0.0
2020-07-13 13:00:00,238.93034228756994,89.22253187383996,272.5,0.0,0.0
2020-07-13 14:00:00,238.36034228756995,88.82181631783996,272.5,0.0,0.0
2020-07-13 15:00:00,233.96034228757003,101.84797297284,272.5,0.0,0.0
2020-07-13 16:00:00,218.31484228756995,114.45603495582003,269.8047482252199,0.0,0.0
2020-07-13 17:00:00,204.20602732683494,123.14016532433598,233.61196570883914,0.0,0.0
2020-07-13 18:00:00,265.531142287565,15.30152704004513,208.88399999999996,0.0,0.0
2020-07-13 19:00:00,270.053350880781,19.233947965829095,201.21399999999994,0.0,0.0
2020-07-13 20:00:00,250.303350880781,14.576347965829093,233.7109210779999,0.0,0.0
2020-07-13 21:00:00,214.861450880781,51.68729756882911,265.80589999999995,0.0,0.0
2020-07-13 22:00:00,203.71034228756997,115.12250988904009,244.00489999999996,0.0,0.0
2020-07-13 23:00:00,153.50034228757,96.78982075963185,272.5,0.0,0.0
2020-07-14 00:00:00,130.61258208648,93.14296532433599,268.09246147407396,0.0,0.0
2020-07-14 01:00:00,116.49128208648001,88.950865324336,254.43739999999997,0.0,0.0
2020-07-14 02:00:00,107.84958208648,90.49906532433599,237.74795273185202,0.0,0.0
2020-07-14 03:00:00,111.51058208648003,91.03176532433598,220.02100000000002,0.0,0.0
2020-07-14 04:00:00,117.17528208648001,92.78176532433598,221.39100000000002,0.0,0.0
2020-07-14 05:00:00,133.36528208647997,96.46176532433599,251.89739999999995,0.0,0.0
2020-07-14 06:00:00,160.10528208647997,92.815165324336,232.38518579407395,0.0,0.0
2020-07-14 07:00:00,191.64038208647997,93.00796532433598,204.68082652607404,0.0,0.0
2020-07-14 08:00:00,212.62608208647998,95.65471804171996,215.5724999999999,0.0,0.0
2020-07-14 09:00:00,223.5160820864799,85.91780856531972,218.7825,0.0,0.0
2020-07-14 10:00:00,237.40868208647996,80.07272988612027,231.67779999999993,0.0,0.0
2020-07-14 11:00:00,241.63528208647998,76.5465265267,246.3820428446194,0.0,0.0
2020-07-14 12:00:00,232.24528208647996,76.2783294477,252.1014043210197,0.0,0.0
2020-07-14 13:00:00,238.22528208647995,73.69632871370003,257.2614043210197,0.0,0.0
2020-07-14 14:00:00,235.9252820864799,83.00743470869998,255.38140432101974,0.0,0.0
2020-07-14 15:00:00,231.81528208647995,91.41934973572,243.9275043210197,0.0,0.0
2020-07-14 16:00:00,221.64528208647994,100.77981113071999,238.42250432101972,0.0,0.0
2020-07-14 17:00:00,220.09608208647995,87.31472586741,246.94709999999998,0.0,0.0
2020-07-14 18:00:00,270.28608208648,25.190765896461414,181.74508091594842,0.0,0.0
2020-07-14 19:00:00,271.20608208647997,29.42472430846152,178.73508091594843,0.0,0.0
2020-07-14 20:00:00,258.27068208647995,22.67752430846155,214.42068453994835,0.0,0.0
2020-07-14 21:00:00,216.96618208648,70.06036346440993,235.16249999999997,0.0,0.0
2020-07-14 22:00:00,209.90528208647993,115.63019448641,225.52859999999998,0.0,0.0
2020-07-14 23:00:00,158.33688208648,96.45723616226198,248.12099999999998,0.0,0.0
2020-07-15 00:00:00,141.02258861265997,92.16546532433597,240.24219999999994,0.0,0.0
2020-07-15 01:00:00,127.12258861265998,88.92176532433596,235.72740000000005,0.0,0.0
2020-07-15 02:00:00,115.19008861266005,77.97796532433598,208.27100000000004,0.0,0.0
2020-07-15 03:00:00,108.03338861266,77.88796532433597,205.41100000000003,0.0,0.0
2020-07-15 04:00:00,124.14258861265996,89.04176532433598,230.49740000000003,0.0,0.0
2020-07-15 05:00:00,141.70258861265995,92.17176532433596,239.73739999999998,0.0,0.0
2020-07-15 06:00:00,164.08458861265996,93.86176532433596,221.1734,0.0,0.0
2020-07-15 07:00:00,201.79128861265997,93.38016532433599,216.46999999999994,0.0,0.0
2020-07-15 08:00:00,217.36338861266,93.18844248974,243.64040194916004,0.0,0.0
2020-07-15 09:00:00,229.56338861266005,86.05728288474,250.81688953095988,0.0,0.0
2020-07-15 10:00:00,240.36998861266008,79.22319200973999,261.3412384427201,0.0,0.0
2020-07-15 11:00:00,243.29258861266004,79.52335398874003,256.56307007715986,0.0,0.0
2020-07-15 12:00:00,234.55258861265997,79.13303822670001,272.5,0.0,0.0
2020-07-15 13:00:00,239.60258861266004,78.15356338570001,272.5,0.0,0.0
2020-07-15 14:00:00,236.79258861266004,83.1372442807,272.5,0.0,0.0
2020-07-15 15:00:00,230.25258861266002,90.14146166674001,272.5,0.0,0.0
2020-07-15 16:00:00,219.72258861266005,99.01045023169996,254.5939759001796,0.0,0.0
2020-07-15 17:00:00,184.04568861266,113.48639325469999,245.09314504089008,0.0,0.0
2020-07-15 18:00:00,251.17874678378013,0.0,260.7940486348859,51.375660712615975,0.0
2020-07-15 19:00:00,251.99246422813417,0.0,258.8245865745318,45.13566071261596,0.0
2020-07-15 20:00:00,249.47788861266014,0.0,270.86249999999995,38.51263579261007,0.0
2020-07-15 21:00:00,201.26338861265998,48.38145664228023,254.54975495910986,0.0,0.0
2020-07-15 22:00:00,197.91865597671415,114.27856532433599,227.76459999999997,0.0,0.0
2020-07-15 23:00:00,169.75748861265998,101.475665324336,266.4953,0.0,0.0
2020-07-16 00:00:00,139.65823882368997,88.01356532433599,249.07732113672412,0.0,0.0
2020-07-16 01:00:00,123.57993882368996,84.712665324336,217.21047886327588,0.0,0.0
2020-07-16 02:00:00,121.91903882368996,87.82176532433598,233.3374,0.0,0.0
2020-07-16 03:00:00,114.65813882368997,86.78176532433599,210.71100000000004,0.0,0.0
2020-07-16 04:00:00,108.45983882368999,80.367965324336,220.79630000000003,0.0,0.0
2020-07-16 05:00:00,125.51903882368995,92.78176532433598,250.5723190840516,0.0,0.0
2020-07-16 06:00:00,119.07903882368998,92.731765324336,244.4823190840516,0.0,0.0
2020-07-16 07:00:00,133.21993882368997,89.37576532433599,234.13609985792414,0.0,0.0
2020-07-16 08:00:00,150.81207632494568,93.42954708273999,268.1438998579242,0.0,0.0
2020-07-16 09:00:00,163.63238281408988,86.33177114172,272.5,0.0,0.0
2020-07-16 10:00:00,188.20923516268988,72.56703031971998,272.5,0.0,0.0
2020-07-16 11:00:00,190.27604715689,73.20722425472,272.5,0.0,0.0
2020-07-16 12:00:00,198.36903882368995,72.70336886271997,272.5,0.0,0.0
2020-07-16 13:00:00,199.08903882368995,75.51414796374002,272.5,0.0,0.0
2020-07-16 14:00:00,199.92903882368998,79.37324407969999,272.5,0.0,0.0
2020-07-16 15:00:00,192.5002356920501,88.61679603370001,272.5,0.0,0.0
2020-07-16 16:00:00,176.1329514342499,95.66898840270002,272.5,0.0,0.0
2020-07-16 17:00:00,171.25833882368994,95.79823881646013,272.5,0.0,0.0
2020-07-16 18:00:00,238.90522169836,0.0,272.5,51.42754544460999,0.0
2020-07-16 19:00:00,248.85983882369,0.0,267.99230496967004,52.95754544461001,0.0
2020-07-16 20:00:00,241.44093882369,0.0,272.5,44.90374544460999,0.0
2020-07-16 21:00:00,198.68983882368994,29.58996449473014,272.5,0.0,0.0
2020-07-16 22:00:00,168.24729650022476,107.25396532433597,262.87173652418926,0.0,0.0
2020-07-16 23:00:00,167.12833882368994,93.28716532433596,233.1356365241893,0.0,0.0
2020-07-17 00:00:00,140.03129086810006,88.775765324336,252.90863631121388,0.0,0.0
2020-07-17 01:00:00,128.23009086810004,89.75176532433599,258.4762954784281,0.0,0.0
2020-07-17 02:00:00,109.2908908681,86.38176532433599,243.3034045215719,0.0,0.0
2020-07-17 03:00:00,109.1338908681,79.48796532433597,231.691,0.0,0.0
2020-07-17 04:00:00,117.25009086810002,89.491765324336,258.1774,0.0,0.0
2020-07-17 05:00:00,120.05229086810002,86.63336532433598,261.8033,0.0,0.0
